full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2021-10-17T00:05:27+0000,27152,8376,Python,1446,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-17T01:09:26+0000,9836,2,Python,0,[]
s3min141/CommandInjection,nan,https://github.com/s3min141/CommandInjection,['command injection'],1,2021-10-17T05:21:03+0000,0,0,HTML,0,[]
vlourn/vc-exploit,a discord api requester / vc reconnecter to mass raid the api system cuasing lag / or vc interruption,https://github.com/vlourn/vc-exploit,['exploit'],1,2021-10-17T04:06:51+0000,0,0,Batchfile,0,[]
cheatingwitdacode/apex-cheating,All of my code from exploiting Apex Legends released to the public.,https://github.com/cheatingwitdacode/apex-cheating,['exploit'],1,2021-10-17T03:17:28+0000,0,0,,0,[]
sllumenikmati21/misteriusxx,KUMPULAN CODE TERMUX LENGKAP   _ SPAM CHAT WHATSAPP __ nggk usah nyepam gw -_*   atau hp lu gw ledakin!!#@vms $ pkg update && pkg upgrade Setelah mengupdate dan mengupgrade termux ketikan perintah berikut : $ pkg install python2 (y/n pilih y) $ pkg install,https://github.com/sllumenikmati21/misteriusxx,"['exploit', 'vulnerability poc']",2,2021-10-17T02:55:07+0000,0,0,,0,[]
g4rces/g4rces,Config files for my GitHub profile.,https://github.com/g4rces/g4rces,['rce'],1,2021-10-17T00:02:23+0000,0,0,,0,[]
NotFoundHacker/exploits,This is a repository full of C scripts and python,https://github.com/NotFoundHacker/exploits,['exploit'],1,2021-10-17T00:00:18+0000,11,0,Python,0,[]
0xBruno/Drupalgeddon3,Drupal < 7.58 - 'Drupalgeddon3' Authenticated Remote Code Execution (Python 3),https://github.com/0xBruno/Drupalgeddon3,['remote code execution'],1,2021-10-17T02:28:04+0000,0,0,Python,0,[]
Seals6/Springboot-ActuatorExploit,SpringBoot Actuator未授权漏洞检测与利用,https://github.com/Seals6/Springboot-ActuatorExploit,['exploit'],1,2021-10-17T06:35:24+0000,3,0,Python,0,[]
wizard-technology/rcell,None,https://github.com/wizard-technology/rcell,['rce'],1,2021-10-17T07:16:45+0000,271,0,Dart,0,[]
AMOGUS232134/Exploit,poopie,https://github.com/AMOGUS232134/Exploit,['exploit'],1,2021-10-17T00:49:54+0000,3,0,,0,[]
plackyhacker/Shellcode-Injection-Techniques,A collection of C# shellcode injection techniques.,https://github.com/plackyhacker/Shellcode-Injection-Techniques,['shellcode'],1,2021-10-17T07:03:28+0000,68,2,C#,0,[]
SleepTheGod/Twitter,Exploits,https://github.com/SleepTheGod/Twitter,['exploit'],1,2021-10-17T02:23:07+0000,38,0,DIGITAL Command Language,0,[]
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-10-17T02:26:13+0000,2532,63,,91,[]
fran-CICS/ExploitTensorflowCVE-2021-37678,TP Seguridad Informática,https://github.com/fran-CICS/ExploitTensorflowCVE-2021-37678,"['cve-2 OR cve_2', 'exploit']",2,2021-10-17T01:13:47+0000,5,2,Python,0,['CVE-2021-37678']
Crystalware/GPU-Z-v2-Exploit,Privilege Escalation for GPU-Z V2,https://github.com/Crystalware/GPU-Z-v2-Exploit,['exploit'],1,2021-10-17T01:32:02+0000,5,0,C,1,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2021-10-17T00:05:48+0000,1534761,1513,Python,520,[]
