full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2021-10-22T00:51:39+0000,646152,25390,Ruby,11679,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2021-10-22T01:05:01+0000,21879,6057,JavaScript,1446,[]
0x727/JNDIExploit,一款用于JNDI注入利用的工具，大量参考/引用了Rogue JNDI项目的代码，支持直接植入内存shell，并集成了常见的bypass 高版本JDK的方式，适用于与自动化工具配合使用。,https://github.com/0x727/JNDIExploit,['exploit'],1,2021-10-22T03:32:27+0000,85166,6,Java,2,[]
0x727/SpringBootExploit,项目是根据LandGrey/SpringBootVulExploit清单编写，目的hvv期间快速利用漏洞、降低漏洞利用门槛。,https://github.com/0x727/SpringBootExploit,['exploit'],1,2021-10-22T03:25:21+0000,0,3,Java,1,[]
olivier-lemelin/ShellDrop,A Helper tool to help generate droppers containing encrypted shellcode.,https://github.com/olivier-lemelin/ShellDrop,['shellcode'],1,2021-10-22T01:04:31+0000,0,0,Python,0,[]
cshewmake2/cone-classification,The use of adaptive optics scanning laser ophthalmoscopy (AOSLO) to probe color perception at the individual cone level has become increasingly of interest in the vision science community. Such experiments are enabled by having individual subjects' cone cl,https://github.com/cshewmake2/cone-classification,['exploit'],1,2021-10-22T03:55:21+0000,1629,0,Jupyter Notebook,0,[]
jonathandata1/verizon_samsung_auto_enable_adb,"Auto Enable ADB Zero-Day Exploit, Samsung Verizon Devices",https://github.com/jonathandata1/verizon_samsung_auto_enable_adb,['exploit'],1,2021-10-22T00:10:21+0000,2510,8,Shell,3,[]
senhaxor/msf_shellcode,None,https://github.com/senhaxor/msf_shellcode,['shellcode'],1,2021-10-22T03:47:59+0000,6,0,,0,[]
mubarakone/CaptureTheEther,"Copies of the CaptureTheEther CTF challenges, exploited, audited and commented of the audit process.",https://github.com/mubarakone/CaptureTheEther,['exploit'],1,2021-10-22T00:44:15+0000,78,0,Solidity,0,[]
PorryDepTrai/exploit,None,https://github.com/PorryDepTrai/exploit,['exploit'],1,2021-10-22T03:17:58+0000,272,0,Lua,0,[]
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-10-22T00:14:41+0000,2810,72,JavaScript,122,[]
dock0d1/CVE-2021-26084_Confluence,Exploit CVE 2021 26084 Confluence,https://github.com/dock0d1/CVE-2021-26084_Confluence,"['cve-2 OR cve_2', 'exploit']",2,2021-10-22T04:53:43+0000,6,0,Python,1,['CVE-2021-26084']
Symbux/Turbo,"Turbo is a powerful command engine using internal event scheduling, dependency injection, and ORM for creating scalable and powerful REST API / WebSocket based platforms.",https://github.com/Symbux/Turbo,['command injection'],1,2021-10-22T01:16:11+0000,209,0,TypeScript,0,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-22T01:18:13+0000,17021,2,Python,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-10-22T04:01:53+0000,89480,214,Python,62,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-10-22T01:19:07+0000,74,0,PHP,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-22T00:03:13+0000,429098,33,,19,[]
mineo333/GhostFops,A post-exploitation kernel module that allows an attacker to edit files with little to no footprint.,https://github.com/mineo333/GhostFops,['exploit'],1,2021-10-22T03:11:51+0000,831,1,C,1,[]
insightglacier/Dictionary-Of-Pentesting,"Dictionary collection project such as Pentesing, Fuzzing, Bruteforce and BugBounty. 渗透测试、SRC漏洞挖掘、爆破、Fuzzing等字典收集项目。",https://github.com/insightglacier/Dictionary-Of-Pentesting,['rce'],1,2021-10-22T00:24:25+0000,251241,906,Shell,202,[]
rcedror/rcedror.github.io,Personal Page,https://github.com/rcedror/rcedror.github.io,['rce'],1,2021-10-22T01:51:48+0000,25,0,HTML,0,[]
hhhrrrttt222111/Ethical-Hacking-Tools,Complete Listing and Usage of Tools used for Ethical Hacking,https://github.com/hhhrrrttt222111/Ethical-Hacking-Tools,['metasploit module OR payload'],1,2021-10-22T05:13:44+0000,386,472,,107,[]
TAbdiukov/Exploit-DB,Various pwning scripts i CAN publish,https://github.com/TAbdiukov/Exploit-DB,['exploit'],1,2021-10-22T03:39:31+0000,8,0,Python,0,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-10-22T01:36:28+0000,2760444,355,,53,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-22T00:17:14+0000,160706,252,Ruby,77,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-10-22T06:14:11+0000,5555,2949,Python,651,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-10-22T05:07:57+0000,269169,6549,C,1810,[]
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2021-10-22T01:31:35+0000,27152,8398,Python,1453,[]
scopion/CVE-2017-3241,None,https://github.com/scopion/CVE-2017-3241,['cve-2 OR cve_2'],1,2021-10-22T03:40:42+0000,0,0,,0,['CVE-2017-3241']
