repo_id,repo_full_name,file,file_sha1,match
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,21探索ring0/shineast收集的内核漏洞/[2010-01-19][Microsoft][#GP陷阱处理器][nt][设计缺陷内核漏洞][本地权限提升][MS10-015][37864]/poc/exe/vdmallowed.c,0110bafec05dcae1a6195cf0f48069d488298934,MS10-015
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,27MS06-055分析实战HeapSpray/SC_convert/Debug/vc60.idb,020b1b5cfd9ee9fe45341b3eb4e882d52cb0bc0a,MS06-055
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,26RPC入侵MS06-040与MS08-067/srcs/26.4.5/ms08-067_iv.exe,03e77999c844abfd89eb3f3c7a33b1ef2c075b37,MS06-040
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,26RPC入侵MS06-040与MS08-067/srcs/26.4.5/ms08-067_iv.exe,03e77999c844abfd89eb3f3c7a33b1ef2c075b37,MS08-067
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,21探索ring0/shineast收集的内核漏洞/[2010-01-19][Microsoft][#GP陷阱处理器][nt][设计缺陷内核漏洞][本地权限提升][MS10-015][37864]/poc/dll/Release/vc60.idb,03ff97b1785f81f93bfc044288183cd53fe98491,MS10-015
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,21探索ring0/shineast收集的内核漏洞/[2010-01-19][Microsoft][#GP陷阱处理器][nt][设计缺陷内核漏洞][本地权限提升][MS10-015][37864]/KiTrap0D/vdmallowed.obj,05b39e0ab89c5a956cc6a08b6a3ab1b8bacc4fdb,MS10-015
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,21探索ring0/shineast收集的内核漏洞/[2008-10-15][Microsoft][AFD][afd.sys][任意地址写任意数据内核漏洞][本地权限提升][31673][MS08-066]/2008-afd_plugin.zip,05c0c63d2e519dbb1ccb4b9d099f5b1921981bae,MS08-066
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,21探索ring0/shineast收集的内核漏洞/[2010-01-19][Microsoft][#GP陷阱处理器][nt][设计缺陷内核漏洞][本地权限提升][MS10-015][37864]/poc/dll/vdmexploit.ncb,06e36dec50db8a05533fef7d9a2a777286e856d3,MS10-015
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,21探索ring0/shineast收集的内核漏洞/[2008-04-11][Microsoft][NtUserFnOUTSTRING][win32k.sys][任意地址写固定数据内核漏洞][本地权限提升][28554][MS08-025]/2008-ms08-25-exploit/kartolib.h,0721388a17ed8ed134891904177d1cc95b00da71,MS08-025
124250221,jas502n/0day-security-software-vulnerability-analysis-technology,21探索ring0/shineast收集的内核漏洞/[2008-04-11][Microsoft][NtUserFnOUTSTRING][win32k.sys][任意地址写固定数据内核漏洞][本地权限提升][28554][MS08-025]/2008-ms08-25-exploit/kartolib.h,0721388a17ed8ed134891904177d1cc95b00da71,MS08-25
