match,match_weight,repo_full_name,repo_html_url,repo_id
MS12-020,1.1859582542694497e-05,scipag/vulscan,https://github.com/scipag/vulscan,84558222
MS12-020,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS12-020,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS12-020,0.0002133560913164,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS12-020,0.0002134016218523,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS12-020,0.0002148227712137,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS12-020,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS12-020,0.0003040437823046,ycdxsb/PocOrExp_in_Github,https://github.com/ycdxsb/PocOrExp_in_Github,357437766
MS12-020,0.0003074085459575,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS12-020,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS12-020,0.0034602076124567475,SecWiki/windows-kernel-exploits,https://github.com/SecWiki/windows-kernel-exploits,89315980
MS12-020,0.0034602076124567475,mishmashclone/SecWiki-windows-kernel-exploits,https://github.com/mishmashclone/SecWiki-windows-kernel-exploits,225470403
MS12-020,0.0068027210884353,reddelexc/hackerone-reports,https://github.com/reddelexc/hackerone-reports,182211614
MS12-020,0.009259259259259259,unkn0wnh4ckr/hackers-tool-kit,https://github.com/unkn0wnh4ckr/hackers-tool-kit,166695695
MS12-020,0.010204081632653,Dex556/FindSploit,https://github.com/Dex556/FindSploit,384150130
MS12-020,0.01020408163265306,1N3/Findsploit,https://github.com/1N3/Findsploit,32337400
MS12-020,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS12-020,0.0555555555555555,craft-w/Exploits,https://github.com/craft-w/Exploits,398458161
MS12-020,0.0588235294117647,binarytrails/prober,https://github.com/binarytrails/prober,326303286
MS12-020,0.0769230769230769,leebaird/discover,https://github.com/leebaird/discover,13932470
MS12-020,0.1666666666666666,aryanguenthner/365,https://github.com/aryanguenthner/365,264704306
MS12-020,0.2,tobor88/Bash,https://github.com/tobor88/Bash,204211226
