match,match_weight,repo_full_name,repo_html_url,repo_id
MS16-135,6.285157600326828e-06,scmanjarrez/CVEScannerV2DB,https://github.com/scmanjarrez/CVEScannerV2DB,394995609
MS16-135,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS16-135,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS16-135,0.001577287066246,insightglacier/Dictionary-Of-Pentesting,https://github.com/insightglacier/Dictionary-Of-Pentesting,290509547
MS16-135,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS16-135,0.0038910505836575,Mr-xn/Penetration_Testing_POC,https://github.com/Mr-xn/Penetration_Testing_POC,198552685
MS16-135,0.0041152263374485,offensive-security/exploitdb-papers,https://github.com/offensive-security/exploitdb-papers,111840859
MS16-135,0.0058479532163742,AonCyberLabs/Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,21613236
MS16-135,0.005847953216374269,3hydraking/Windows-Exploit-Suggester-Python3,https://github.com/3hydraking/Windows-Exploit-Suggester-Python3,386444638
MS16-135,0.0169491525423728,k8gege/k8gege.github.io,https://github.com/k8gege/k8gege.github.io,184059352
MS16-135,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS16-135,0.0277777777777777,r00t-3xp10it/venom,https://github.com/r00t-3xp10it/venom,73909976
MS16-135,0.0714285714285714,nettitude/PoshC2,https://github.com/nettitude/PoshC2,141987967
MS16-135,0.5,ConnorXploit/django-maps-scripting,https://github.com/ConnorXploit/django-maps-scripting,148713373
