full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2021-11-01T07:17:59+0000,649688,25483,Ruby,11701,[]
Seals6/CVE-2021-22205,CVE-2021-22205未授权漏洞批量检测,https://github.com/Seals6/CVE-2021-22205,['cve-2 OR cve_2'],1,2021-11-01T04:21:00+0000,210,2,Python,1,['CVE-2021-22205']
Deadpool2000/msf-termux,Install Metasploit on Termux,https://github.com/Deadpool2000/msf-termux,['metasploit module OR payload'],1,2021-11-01T08:47:02+0000,30,2,Shell,0,[]
alikmli/HeapOverFlow-Detection,An Adaptive Symbolic Execution Method For Detecting Heap Overflow Vulnerability Based On Vulnerability Specification,https://github.com/alikmli/HeapOverFlow-Detection,['heap overflow'],1,2021-11-01T06:23:22+0000,2977,0,Python,0,[]
nerap/McTrade,"McTrade is a bot exploiting Binance API, open source! built in python !",https://github.com/nerap/McTrade,['exploit'],1,2021-11-01T01:31:39+0000,268,2,Python,0,[]
lb3361/gigatron-os,Gigatron program and operating-system level things to exploit a SD card attached to the SPI interface of a RAM & IO expansion board.,https://github.com/lb3361/gigatron-os,['exploit'],1,2021-11-01T01:26:31+0000,324,0,C,0,[]
senhaxor/msf_shellcode,None,https://github.com/senhaxor/msf_shellcode,['shellcode'],1,2021-11-01T06:26:28+0000,43,0,,0,[]
punyaslokdutta/Reverse-Shell-scripts,"A reverse shell is a shell session established on a connection that is initiated from a remote machine, not from the local host. Attackers who successfully exploit a remote command execution vulnerability can use a reverse shell to obtain an interactive sh",https://github.com/punyaslokdutta/Reverse-Shell-scripts,['exploit'],1,2021-11-01T06:21:17+0000,30,0,Python,0,[]
manansalsa/reANE,Reverse engineering the Apple Neural Engine to find exploits in iOS,https://github.com/manansalsa/reANE,['exploit'],1,2021-11-01T01:16:53+0000,0,1,,0,[]
WhitfieBad/LearningExploiting,None,https://github.com/WhitfieBad/LearningExploiting,['exploit'],1,2021-11-01T08:10:03+0000,6,0,C,0,[]
antx-code/CVE-2021-22205,Gitlab CE/EE RCE 未授权远程代码执行漏洞 POC && EXP CVE-2021-22205,https://github.com/antx-code/CVE-2021-22205,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2021-11-01T03:26:57+0000,8,1,Python,1,['CVE-2021-22205']
b3tterm4n/CVE-2021-22205,personal,https://github.com/b3tterm4n/CVE-2021-22205,['cve-2 OR cve_2'],1,2021-11-01T03:37:56+0000,2,0,Python,0,['CVE-2021-22205']
plvhx/solaris-shellcode,SunOS Solaris shellcode,https://github.com/plvhx/solaris-shellcode,['shellcode'],1,2021-11-01T03:55:04+0000,13,0,C,0,[]
Youheng-Lue/art-exploit,None,https://github.com/Youheng-Lue/art-exploit,['exploit'],1,2021-11-01T10:32:29+0000,1,0,,0,[]
buffer/thug,Python low-interaction honeyclient,https://github.com/buffer/thug,['shellcode'],1,2021-11-01T09:02:46+0000,46294,851,Python,201,[]
WhoisNirvalu/MetasploitTermux,None,https://github.com/WhoisNirvalu/MetasploitTermux,['metasploit module OR payload'],1,2021-11-01T01:07:02+0000,0,0,Python,0,[]
antx-code/CVE-2021-22214,Gitlab CI Lint API未授权 SSRF漏洞 CVE-2021-22214,https://github.com/antx-code/CVE-2021-22214,['cve-2 OR cve_2'],1,2021-11-01T04:29:00+0000,0,0,Python,0,['CVE-2021-22214']
devarajug/Tabnabbing_POC,This repository contains POC of tabnabbing vulnerability occurs in webapplication.,https://github.com/devarajug/Tabnabbing_POC,['vulnerability poc'],1,2021-11-01T06:32:39+0000,0,0,CSS,0,[]
AkBanner/CVE-2021-22205,None,https://github.com/AkBanner/CVE-2021-22205,['cve-2 OR cve_2'],1,2021-11-01T05:47:27+0000,0,0,Python,0,['CVE-2021-22205']
shang159/CVE-2021-22205-getshell,CVE-2021-22205-getshell,https://github.com/shang159/CVE-2021-22205-getshell,['cve-2 OR cve_2'],1,2021-11-01T06:20:13+0000,0,0,,0,['CVE-2021-22205']
GANG123gg/exploit,None,https://github.com/GANG123gg/exploit,['exploit'],1,2021-11-01T06:57:06+0000,0,0,,0,[]
Qclover/Gitlab_RCE_CVE_2021_2205,None,https://github.com/Qclover/Gitlab_RCE_CVE_2021_2205,"['cve-2 OR cve_2', 'rce']",2,2021-11-01T07:41:51+0000,0,0,Python,0,['CVE-2021-2205']
a520ass/Exploit-HS8145C5V5-ONT,None,https://github.com/a520ass/Exploit-HS8145C5V5-ONT,['exploit'],1,2021-11-01T08:19:10+0000,0,0,Shell,0,[]
parad0xer/Shellcode,None,https://github.com/parad0xer/Shellcode,['shellcode'],1,2021-11-01T09:07:53+0000,0,0,Assembly,0,[]
Henrinnes/exploiting-securing-Docker-and-kubernetes,None,https://github.com/Henrinnes/exploiting-securing-Docker-and-kubernetes,['exploit'],1,2021-11-01T10:01:01+0000,0,0,,0,[]
DracoFAAD/exploit-lib-roblox,None,https://github.com/DracoFAAD/exploit-lib-roblox,['exploit'],1,2021-11-01T11:17:10+0000,4,0,Lua,0,[]
antx-code/CVE-2021-31166,Windows HTTP协议栈远程代码执行漏洞 CVE-2021-31166,https://github.com/antx-code/CVE-2021-31166,['cve-2 OR cve_2'],1,2021-11-01T04:28:19+0000,293,5,Python,3,['CVE-2021-31166']
Symbux/Turbo,"Turbo is a powerful command engine using internal event scheduling, dependency injection, and ORM for creating scalable and powerful REST API / WebSocket based platforms.",https://github.com/Symbux/Turbo,['command injection'],1,2021-11-01T09:25:06+0000,309,0,TypeScript,0,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-11-01T01:09:06+0000,5392,2,Python,0,[]
P-DennyGamingYT/PDennSploit,This is where you can find the API's used and Download The Newest Version of PDennSploit,https://github.com/P-DennyGamingYT/PDennSploit,['sploit'],1,2021-11-01T04:08:11+0000,12437,1,,0,[]
leebaird/discover,"Custom bash scripts used to automate various penetration testing tasks including recon, scanning, parsing, and creating malicious payloads and listeners with Metasploit.",https://github.com/leebaird/discover,['metasploit module OR payload'],1,2021-11-01T02:37:08+0000,3733,2515,PowerShell,730,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-11-01T06:26:39+0000,5637,2960,Python,655,[]
hugsy/gef,GEF (GDB Enhanced Features) - a modern experience for GDB with advanced debugging features for exploit developers & reverse engineers ☢,https://github.com/hugsy/gef,['exploit'],1,2021-11-01T00:36:30+0000,5469,4061,Python,559,[]
shellphish/how2heap,A repository for learning various heap exploitation techniques.,https://github.com/shellphish/how2heap,['exploit'],1,2021-11-01T04:59:49+0000,333,4937,C,956,[]
GuardedOperators/OpGuard,Spigot plugin that protects against op exploits & malicious plugins.,https://github.com/GuardedOperators/OpGuard,['exploit'],1,2021-11-01T01:51:12+0000,1353,9,Java,5,[]
dthuerck/mapmap_cpu,"A high-performance general-purpose MRF MAP solver, heavily exploiting SIMD instructions.",https://github.com/dthuerck/mapmap_cpu,['exploit'],1,2021-11-01T09:31:43+0000,1032,66,C++,33,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-11-01T11:35:05+0000,71337,10270,Jupyter Notebook,1761,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-11-01T00:16:49+0000,171374,253,Ruby,78,[]
ExpLife0011/awesome-windows-kernel-security-development,windows kernel security development,https://github.com/ExpLife0011/awesome-windows-kernel-security-development,['shellcode'],1,2021-11-01T08:24:26+0000,2720,1344,,452,[]
