full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2021-10-23T00:06:36+0000,646229,25399,Ruby,11681,[]
LayarKacaSiber/CVE-2021-42013,None,https://github.com/LayarKacaSiber/CVE-2021-42013,['cve-2 OR cve_2'],1,2021-10-23T13:16:53+0000,17,0,Shell,0,['CVE-2021-42013']
FurryVile/WindowsExploitGoodies,Exploit Repository For Windows Computers,https://github.com/FurryVile/WindowsExploitGoodies,['exploit'],1,2021-10-23T01:49:57+0000,0,0,,0,[]
Y4er/CVE-2021-35215,SolarWinds Orion Platform ActionPluginBaseView 反序列化RCE,https://github.com/Y4er/CVE-2021-35215,"['cve-2 OR cve_2', 'rce']",2,2021-10-23T01:44:54+0000,0,0,,0,['CVE-2021-35215']
I2rys/pw-metasploit,Advance version of MsfSearch kinda as well as a module.,https://github.com/I2rys/pw-metasploit,['metasploit module OR payload'],1,2021-10-23T00:04:46+0000,0,0,JavaScript,0,[]
rcedror/rcedror,None,https://github.com/rcedror/rcedror,['rce'],1,2021-10-23T00:39:54+0000,0,0,,0,[]
aravinddathd/CVE-2018-1123,None,https://github.com/aravinddathd/CVE-2018-1123,['cve-2 OR cve_2'],1,2021-10-23T07:10:30+0000,0,0,Shell,0,['CVE-2018-1123']
cckuailong/CVE-2021-2471,None,https://github.com/cckuailong/CVE-2021-2471,['cve-2 OR cve_2'],1,2021-10-23T02:06:40+0000,0,0,Java,0,['CVE-2021-2471']
0xAgun/Arbitrary-File-Upload-ZoomSounds,ZoomSounds < 6.05 allowing unauthenticated users to upload an arbitrary file anywhere on the web server.,https://github.com/0xAgun/Arbitrary-File-Upload-ZoomSounds,['exploit'],1,2021-10-23T12:38:34+0000,7,0,Python,0,[]
Lucijan2556/Fixed-WeAreDevs-exploit-template,None,https://github.com/Lucijan2556/Fixed-WeAreDevs-exploit-template,['exploit'],1,2021-10-23T09:10:30+0000,43,0,,0,[]
LayarKacaSiber/CVE-2021-41773,None,https://github.com/LayarKacaSiber/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-23T13:15:48+0000,20,0,Shell,0,['CVE-2021-41773']
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-10-23T05:07:50+0000,271378,6553,C,1811,[]
Exh2021108/Exploits-X-Bedwars-Script,None,https://github.com/Exh2021108/Exploits-X-Bedwars-Script,['exploit'],1,2021-10-23T02:16:47+0000,4,0,,0,[]
crtaylor315/PrintNightmare-Before-Halloween,OKU 2105 Capstone Research on PrintNightmare,https://github.com/crtaylor315/PrintNightmare-Before-Halloween,['exploit'],1,2021-10-23T18:14:11+0000,192,1,Python,0,[]
rbctee/Shellcode,Shellcode,https://github.com/rbctee/Shellcode,['shellcode'],1,2021-10-23T08:11:38+0000,3,0,Assembly,0,[]
naufalan/Web-App-Methodology,"Collection of web app methodology from initial recon into exploit known vulnerability. Used when conducting Bug Bounty, Penetration Testing, or CTF",https://github.com/naufalan/Web-App-Methodology,['exploit'],1,2021-10-23T06:23:56+0000,932,0,,0,[]
r3kind1e/INE,"The Exploit of INE CYBER SECURITY Learning Paths, authored by r3kind1e. Try to find better solutions beyond the official Solutions.",https://github.com/r3kind1e/INE,['exploit'],1,2021-10-23T14:23:09+0000,10,0,C++,0,[]
PorryDepTrai/exploit,None,https://github.com/PorryDepTrai/exploit,['exploit'],1,2021-10-23T02:29:11+0000,339,0,Lua,0,[]
mousepad01/python_binary_exploit_utilites,My own collection of usual functions that I use during binary exploitation training,https://github.com/mousepad01/python_binary_exploit_utilites,['exploit'],1,2021-10-23T11:07:34+0000,73,1,Python,0,[]
Dani-Hacker/EXPLOITER,This is the simple bot in discord that resembles lords mobile,https://github.com/Dani-Hacker/EXPLOITER,['exploit'],1,2021-10-23T13:58:06+0000,210,0,Python,1,[]
ZeroM3m0ry/Shellcode-Injector,shell code injector,https://github.com/ZeroM3m0ry/Shellcode-Injector,['shellcode'],1,2021-10-23T02:33:53+0000,0,2,C++,0,[]
engkikarnando/cvengki.html-2021,None,https://github.com/engkikarnando/cvengki.html-2021,['cve-2 OR cve_2'],1,2021-10-23T03:01:42+0000,0,0,,0,[]
rcecilia1/rcecilia1,Config files for my GitHub profile.,https://github.com/rcecilia1/rcecilia1,['rce'],1,2021-10-23T05:24:00+0000,0,0,,0,[]
PewPewBoy/for-paid-exploits,None,https://github.com/PewPewBoy/for-paid-exploits,['exploit'],1,2021-10-23T06:25:55+0000,0,0,,0,[]
zgr2575/exploitv2,None,https://github.com/zgr2575/exploitv2,['exploit'],1,2021-10-23T23:03:43+0000,0,0,Lua,0,[]
TheLastVvV/CVE-2021-42013,Poc CVE-2021-42013 - Apache 2.4.50 without CGI,https://github.com/TheLastVvV/CVE-2021-42013,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-23T22:00:34+0000,0,0,Shell,0,['CVE-2021-42013']
TheLastVvV/CVE-2021-41773,Poc CVE 2021-41773 - Apache 2.4.49 with CGI enabled,https://github.com/TheLastVvV/CVE-2021-41773,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-23T21:50:36+0000,0,0,Shell,0,['CVE-2021-41773']
fitrailyasa/exploit20,None,https://github.com/fitrailyasa/exploit20,['exploit'],1,2021-10-23T21:21:36+0000,0,0,HTML,0,[]
Dnotcashier/Heckersploit,Roblox exploit,https://github.com/Dnotcashier/Heckersploit,['exploit'],1,2021-10-23T20:49:43+0000,0,0,,0,[]
S-E-S-S-O/SS-SessoSploit,None,https://github.com/S-E-S-S-O/SS-SessoSploit,['sploit'],1,2021-10-23T20:27:17+0000,0,1,Python,0,[]
poopMaster2000/IdKv2Hub,Roblox Exploit Hub,https://github.com/poopMaster2000/IdKv2Hub,['exploit'],1,2021-10-23T19:14:35+0000,0,0,,0,[]
ismael-val1998/Projet-Syst-me-d-exploitation-Gestion-de-serveurs,Le but du projet est de développer une application multi processus en utilisant des outils de communication et de synchronisation sous Linux.,https://github.com/ismael-val1998/Projet-Syst-me-d-exploitation-Gestion-de-serveurs,['exploit'],1,2021-10-23T18:19:11+0000,0,0,,0,[]
sunhui-blog7/heltonWernikl,OpenFuck exploit updated to linux 2018 - Apache mod_ssl < 2.8.7 OpenSSL - Remote Buffer Overflow,https://github.com/sunhui-blog7/heltonWernikl,['exploit'],1,2021-10-23T17:19:35+0000,0,0,,0,[]
whoismissing/full-chain-practice,practicing writing full chain exploits,https://github.com/whoismissing/full-chain-practice,['exploit'],1,2021-10-23T14:29:57+0000,0,0,C,0,[]
Vladeke/ExploitRoblox,Its a Exploit for you man,https://github.com/Vladeke/ExploitRoblox,['exploit'],1,2021-10-23T12:22:46+0000,0,0,Lua,0,[]
7Rocky/HackTheBox-scripts,Useful scripts to exploit Hack The Box retired machines/challenges,https://github.com/7Rocky/HackTheBox-scripts,['exploit'],1,2021-10-23T12:08:27+0000,0,0,Python,0,[]
KastureeK/Elliptic-Curve-Digest,"MD5 as it is, can be cracked and suffers from vulnerabilities such as collisions, due to which cases of exploitation have been reported where data has been compromised. The general hashing algorithms use iterations combined with the auxiliary functions to ",https://github.com/KastureeK/Elliptic-Curve-Digest,['exploit'],1,2021-10-23T10:45:56+0000,0,0,Jupyter Notebook,0,[]
enty8080/HatSploit-beacons,HatSploit beacons source code,https://github.com/enty8080/HatSploit-beacons,['sploit'],1,2021-10-23T09:16:51+0000,0,0,,0,[]
here4thee/claircore-cnvd,nan,https://github.com/here4thee/claircore-cnvd,['cnvd-c OR cnvd-2 OR cnnvd-2'],1,2021-10-23T08:28:48+0000,0,0,,0,[]
here4thee/claircore-cnvd,nan,https://github.com/here4thee/claircore-cnvd,['cnvd-c OR cnvd-2 OR cnnvd-2'],1,2021-10-23T07:22:07+0000,0,0,,0,[]
XRSec/CobaltStrike-Update,"Cobalt Strike is a powerful threat emulation tool that provides a post-exploitation agent and covert channels ideal for Adversary Simulations and Red Team exercises. With Cobalt Strike, companies can emulate the tactics and techniques of a quiet long-term ",https://github.com/XRSec/CobaltStrike-Update,['exploit'],1,2021-10-23T06:28:08+0000,0,0,,0,[]
NotFoundHacker/KaliExploit,None,https://github.com/NotFoundHacker/KaliExploit,['exploit'],1,2021-10-23T19:09:24+0000,89,0,Python,0,[]
iikla/Vega-X-Source,Source of Vega X a free roblox exploit,https://github.com/iikla/Vega-X-Source,['exploit'],1,2021-10-23T18:21:12+0000,330,0,C#,0,[]
jravis-8520/h-sploit-paylod,H-SPLOIT-PAYLOAD IS A TOOL TO GENERATE A PAYLOAD IN 1 CLICK,https://github.com/jravis-8520/h-sploit-paylod,"['metasploit module OR payload', 'sploit']",2,2021-10-23T09:24:49+0000,30,0,Shell,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-23T00:03:22+0000,432558,33,,19,[]
Am0rphous/Malware,CAUTION - Malicious files 💀,https://github.com/Am0rphous/Malware,['exploit'],1,2021-10-23T10:32:47+0000,2006,19,PHP,8,[]
rcedror/rcedror.github.io,Personal Page,https://github.com/rcedror/rcedror.github.io,['rce'],1,2021-10-23T01:11:37+0000,26,0,HTML,0,[]
hhhrrrttt222111/Ethical-Hacking-Tools,Complete Listing and Usage of Tools used for Ethical Hacking,https://github.com/hhhrrrttt222111/Ethical-Hacking-Tools,['metasploit module OR payload'],1,2021-10-23T11:32:00+0000,396,474,,108,[]
hugsy/pwn--,A (bad) C++17 pwn library for Windows & Linux,https://github.com/hugsy/pwn--,['exploit'],1,2021-10-23T18:13:10+0000,992,34,C++,3,[]
jm33-m0/emp3r0r,linux post-exploitation framework made by linux user,https://github.com/jm33-m0/emp3r0r,['exploit'],1,2021-10-23T14:24:21+0000,17588,567,Go,116,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-23T06:45:08+0000,38045,24,,14,[]
jeffrey200/ps4_webkit_exploit_5.05,A fully implemented kernel exploit for the PS4 on 5.05FW,https://github.com/jeffrey200/ps4_webkit_exploit_5.05,['exploit'],1,2021-10-23T15:49:26+0000,101,0,JavaScript,0,[]
Mr-xn/Penetration_Testing_POC,渗透测试有关的POC、EXP、脚本、提权、小工具等---About penetration-testing python-script poc getshell csrf xss cms php-getshell domainmod-xss penetration-testing-poc csrf-webshell cobub-razor cve rce sql sql-poc poc-exp bypass oa-getshell cve-cms,https://github.com/Mr-xn/Penetration_Testing_POC,"['cve poc', 'exploit', 'rce', 'rce poc']",4,2021-10-23T05:01:41+0000,1345351,3657,PowerShell,1262,[]
mdulin2/Zyxel_NAS326_Exploit,Exploit of 3 different CVE's in Zyxel NAS 326,https://github.com/mdulin2/Zyxel_NAS326_Exploit,['exploit'],1,2021-10-23T19:27:52+0000,20,2,Python,0,[]
mgeeky/Penetration-Testing-Tools,"A collection of more than 160+ tools, scripts, cheatsheets and other loots that I have developed over years for Red Teaming/Pentesting/IT Security audits purposes. Most of them came handy on at least one of my real-world engagements.",https://github.com/mgeeky/Penetration-Testing-Tools,['exploit'],1,2021-10-23T10:34:09+0000,15720,934,Python,217,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-10-23T01:36:33+0000,2760531,355,,53,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-23T00:16:57+0000,162228,252,Ruby,77,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-10-23T11:35:05+0000,73061,10234,Jupyter Notebook,1753,[]
robertdebock/mirror,A (Docker) application to mirror any website.,https://github.com/robertdebock/mirror,['shellcode'],1,2021-10-23T06:21:58+0000,32,13,Shell,3,[]
Dankirk/cve-2017-0065,Exploiting Edge's read:// urlhandler,https://github.com/Dankirk/cve-2017-0065,"['cve-2 OR cve_2', 'exploit']",2,2021-10-23T14:56:30+0000,3,15,HTML,14,['CVE-2017-0065']
gate-computer/gate,Benign remote code execution,https://github.com/gate-computer/gate,['remote code execution'],1,2021-10-23T15:29:45+0000,2839,83,Go,7,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2021-10-23T13:21:54+0000,12376,4037,Python,583,[]
Alekseyyy/ctfs,"infosec ctfs, coding puzzles and other contests",https://github.com/Alekseyyy/ctfs,['rce'],1,2021-10-23T04:26:37+0000,4909,2,Python,1,[]
mosecorg/mosec,"A high-performance serving framework for ML models, offers dynamic batching and multi-stage pipeline to fully exploit your compute machine",https://github.com/mosecorg/mosec,['exploit'],1,2021-10-23T14:52:08+0000,678,13,Python,3,[]
Unknown3958/UnknownExploit,Roblox exploit under development,https://github.com/Unknown3958/UnknownExploit,['exploit'],1,2021-10-23T13:54:45+0000,25,0,,0,[]
dylanmeca/labsecurity,labsecurity is a framework and its use is for ethical hacking and computer security,https://github.com/dylanmeca/labsecurity,['exploit'],1,2021-10-23T03:01:37+0000,783,8,Python,5,[]
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-10-23T20:04:05+0000,2829,72,JavaScript,128,[]
wutka/exploits_6387,Programs for exploring disassembling and buffer overflows for Vanderbilt CS 6387,https://github.com/wutka/exploits_6387,['exploit'],1,2021-10-23T17:09:49+0000,92,0,Go,0,[]
YTZirex/Zirexium-Exploit,None,https://github.com/YTZirex/Zirexium-Exploit,['exploit'],1,2021-10-23T19:02:26+0000,3,0,,0,[]
Sebastians349/ui-rcel,None,https://github.com/Sebastians349/ui-rcel,['rce'],1,2021-10-23T21:48:35+0000,553,0,JavaScript,0,[]
I2345/FelixHub,A Paid Roblox Exploit Hub,https://github.com/I2345/FelixHub,['exploit'],1,2021-10-23T09:34:33+0000,135,0,,0,[]
BlackSnufkin/PT-ToolKit,Exploits Scripts and other tools that are useful during Penetration-Testing or Red Team engagement ,https://github.com/BlackSnufkin/PT-ToolKit,['exploit'],1,2021-10-23T12:41:32+0000,106515,6,PowerShell,5,[]
AM-ops/MetasploitProject,Project for the ITRI625 (Computer Security II) module. Two scenarios are covered.,https://github.com/AM-ops/MetasploitProject,['metasploit module OR payload'],1,2021-10-23T13:12:01+0000,76727,1,CSS,0,[]
obsrva/obsrva.org,"The Internet Observatory (Obsrva) is a vulnerability research project founded by independent security researcher Tyler Butler. Obsrva engages product vendors in coordinated disclosures, publishes vulnerability advisories, and creates proof of concept explo",https://github.com/obsrva/obsrva.org,['exploit'],1,2021-10-23T19:48:18+0000,96177,1,JavaScript,0,[]
rockdiary/RCETC,None,https://github.com/rockdiary/RCETC,['rce'],1,2021-10-23T13:44:33+0000,16391,0,HTML,0,[]
V0lk3n/OSED-CheatSheet,Exploit Development CheatSheet.,https://github.com/V0lk3n/OSED-CheatSheet,['exploit'],1,2021-10-23T00:20:57+0000,104,0,,4,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-23T01:10:30+0000,18495,2,Python,0,[]
P-DennyGamingYT/PDennSploit,This is where you can find the API's used and Download The Newest Version of PDennSploit,https://github.com/P-DennyGamingYT/PDennSploit,['sploit'],1,2021-10-23T02:35:42+0000,12436,1,,0,[]
iamtryingtofindname/Artemis,A private Da Hood exploit script,https://github.com/iamtryingtofindname/Artemis,['exploit'],1,2021-10-23T17:52:00+0000,1150,1,Lua,0,[]
arsium/ShellCodeLoaderCSharp,A small shellcode loader library written in C#,https://github.com/arsium/ShellCodeLoaderCSharp,['shellcode'],1,2021-10-23T20:11:21+0000,23258,10,C#,4,[]
PRBonn/LiDAR-MOS,Moving Object Segmentation in 3D LiDAR Data: A Learning-based Approach Exploiting Sequential Data (RAL/IROS 2021),https://github.com/PRBonn/LiDAR-MOS,['exploit'],1,2021-10-23T14:30:19+0000,42714,190,Python,40,[]
CFMTech/monitor-server-api,"Monitor-server-api helps you to collect, historicize and exploit the data from your tests written with pytest and monitored with pytest-monitor.",https://github.com/CFMTech/monitor-server-api,['exploit'],1,2021-10-23T07:17:38+0000,151,3,Python,0,[]
