match,match_weight,repo_full_name,repo_html_url,repo_id
MS08-067,6.285157600326828e-06,scmanjarrez/CVEScannerV2DB,https://github.com/scmanjarrez/CVEScannerV2DB,394995609
MS08-067,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS08-067,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS08-067,0.0002133560913164071,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS08-067,0.0002134016218523261,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS08-067,0.00021482277121374866,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS08-067,0.00026490066225165563,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS08-067,0.0003074085459575776,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS08-067,0.0015772870662460567,insightglacier/Dictionary-Of-Pentesting,https://github.com/insightglacier/Dictionary-Of-Pentesting,290509547
MS08-067,0.0034602076124567475,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS08-067,0.00411522633744856,offensive-security/exploitdb-papers,https://github.com/offensive-security/exploitdb-papers,111840859
MS08-067,0.005847953216374269,AonCyberLabs/Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,21613236
MS08-067,0.0147058823529411,offensive-security/exploitdb-bin-sploits,https://github.com/offensive-security/exploitdb-bin-sploits,31674382
MS08-067,0.014705882352941176,asr511/exploitdb-bin-sploits-offsec,https://github.com/asr511/exploitdb-bin-sploits-offsec,399769897
MS08-067,0.0196078431372549,chacka0101/exploits,https://github.com/chacka0101/exploits,254940085
MS08-067,0.02,0x727/MetasploitCoop-Backend,https://github.com/0x727/MetasploitCoop-Backend,397159606
MS08-067,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS08-067,0.0256410256410256,The-Art-of-Hacking/h4cker,https://github.com/The-Art-of-Hacking/h4cker,94801380
MS08-067,0.029411764705882353,Nek0y4nSu/memory-scan,https://github.com/Nek0y4nSu/memory-scan,396036582
MS08-067,0.029411764705882353,Nek0y4nSu/shellcode-scan-dyn,https://github.com/Nek0y4nSu/shellcode-scan-dyn,396003539
MS08-067,0.03333333333333333,whichbuffer/WindowsExploitDev,https://github.com/whichbuffer/WindowsExploitDev,326376982
MS08-067,0.04,0x1CA3/Duo,https://github.com/0x1CA3/Duo,379150178
MS08-067,0.0769230769230769,leebaird/discover,https://github.com/leebaird/discover,13932470
MS08-067,0.125,nullprism/htb-boxes,https://github.com/nullprism/htb-boxes,392510036
MS08-067,0.16666666666666666,nullarmor/hackthebox-exploits,https://github.com/nullarmor/hackthebox-exploits,243875577
MS08-067,0.25,NickSanzotta/scanman,https://github.com/NickSanzotta/scanman,368895563
MS08-067,0.25,DanMcInerney/pymetasploit3,https://github.com/DanMcInerney/pymetasploit3,172608178
MS08-067,0.5,W0lfF4ng/Exploits,https://github.com/W0lfF4ng/Exploits,394376112
MS08-067,1.0,xndpxs/MS08-067,https://github.com/xndpxs/MS08-067,399611967
