match,match_weight,repo_full_name,repo_html_url,repo_id
MS16-014,6.285157600326828e-06,scmanjarrez/CVEScannerV2DB,https://github.com/scmanjarrez/CVEScannerV2DB,394995609
MS16-014,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS16-014,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS16-014,0.0002133560913164,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS16-014,0.0002134016218523,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS16-014,0.0002148227712137,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS16-014,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS16-014,0.0003074085459575,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS16-014,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS16-014,0.0038910505836575,Mr-xn/Penetration_Testing_POC,https://github.com/Mr-xn/Penetration_Testing_POC,198552685
MS16-014,0.0058479532163742,AonCyberLabs/Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,21613236
MS16-014,0.005847953216374269,3hydraking/Windows-Exploit-Suggester-Python3,https://github.com/3hydraking/Windows-Exploit-Suggester-Python3,386444638
MS16-014,0.0147058823529411,offensive-security/exploitdb-bin-sploits,https://github.com/offensive-security/exploitdb-bin-sploits,31674382
MS16-014,0.0147058823529411,asr511/exploitdb-bin-sploits-offsec,https://github.com/asr511/exploitdb-bin-sploits-offsec,399769897
MS16-014,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
