match,match_weight,repo_full_name,repo_html_url,repo_id
MS16-032,6.285157600326828e-06,scmanjarrez/CVEScannerV2DB,https://github.com/scmanjarrez/CVEScannerV2DB,394995609
MS16-032,4.694835680751174e-05,offensive-security/exploitdb,https://github.com/offensive-security/exploitdb,14902556
MS16-032,8.664009703690868e-05,sepehrdaddev/packetstorm-exploits,https://github.com/sepehrdaddev/packetstorm-exploits,271076842
MS16-032,0.0002133560913164,rapid7/metasploit-framework,https://github.com/rapid7/metasploit-framework,2293158
MS16-032,0.0002134016218523,ru-faraon/metasploit-framework,https://github.com/ru-faraon/metasploit-framework,372254030
MS16-032,0.0002148227712137,talentsec/metasploit,https://github.com/talentsec/metasploit,370253962
MS16-032,0.0002649006622516,hahwul/mad-metasploit,https://github.com/hahwul/mad-metasploit,102696209
MS16-032,0.0003040437823046,ycdxsb/PocOrExp_in_Github,https://github.com/ycdxsb/PocOrExp_in_Github,357437766
MS16-032,0.0003074085459575,AlanFoster/metasploit-docs-spike,https://github.com/AlanFoster/metasploit-docs-spike,262667812
MS16-032,0.001577287066246,insightglacier/Dictionary-Of-Pentesting,https://github.com/insightglacier/Dictionary-Of-Pentesting,290509547
MS16-032,0.0034602076124567,asr511/windows-kernel-exploits,https://github.com/asr511/windows-kernel-exploits,400130573
MS16-032,0.0038910505836575,Mr-xn/Penetration_Testing_POC,https://github.com/Mr-xn/Penetration_Testing_POC,198552685
MS16-032,0.0058479532163742,AonCyberLabs/Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,21613236
MS16-032,0.005847953216374269,3hydraking/Windows-Exploit-Suggester-Python3,https://github.com/3hydraking/Windows-Exploit-Suggester-Python3,386444638
MS16-032,0.01020408163265306,Dex556/FindSploit,https://github.com/Dex556/FindSploit,384150130
MS16-032,0.0169491525423728,k8gege/k8gege.github.io,https://github.com/k8gege/k8gege.github.io,184059352
MS16-032,0.02,yzddmr6/As-Exploits,https://github.com/yzddmr6/As-Exploits,312134883
MS16-032,0.02,0x727/MetasploitCoop-Backend,https://github.com/0x727/MetasploitCoop-Backend,397159606
MS16-032,0.0277777777777777,r00t-3xp10it/venom,https://github.com/r00t-3xp10it/venom,73909976
MS16-032,0.04,0x1CA3/Duo,https://github.com/0x1CA3/Duo,379150178
MS16-032,0.04,k8gege/K8tools,https://github.com/k8gege/K8tools,172221125
MS16-032,0.0714285714285714,nettitude/PoshC2,https://github.com/nettitude/PoshC2,141987967
MS16-032,0.0769230769230769,leebaird/discover,https://github.com/leebaird/discover,13932470
MS16-032,0.3333333333333333,incredibleindishell/Windows-AD-environment-related,https://github.com/incredibleindishell/Windows-AD-environment-related,150930585
MS16-032,1.0,A3h1nt/Exploits,https://github.com/A3h1nt/Exploits,389381338
