full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2021-10-20T00:24:12+0000,645975,25367,Ruby,11669,[]
jonathandata1/verizon_samsung_auto_enable_adb,"Auto Enable ADB Zero-Day Exploit, Samsung Verizon Devices",https://github.com/jonathandata1/verizon_samsung_auto_enable_adb,['exploit'],1,2021-10-20T03:54:11+0000,720,4,Shell,2,[]
GeorgePatsias/PayloadFactory,C# implementation of Shellcode delivery techniques using PInvoke and DInvoke variations for API calling.,https://github.com/GeorgePatsias/PayloadFactory,['shellcode'],1,2021-10-20T10:47:20+0000,123,3,C#,1,[]
nerap/McTrade,Bot exploiting Binance API,https://github.com/nerap/McTrade,['exploit'],1,2021-10-20T09:41:47+0000,147,1,Python,1,[]
plackyhacker/Shellcode-Injection-Techniques,"A collection of C# shellcode injection techniques. All techniques use an AES encrypted meterpreter payload. I will be building this project up as I learn, discover or develop more techniques. Some techniques are better than others at bypassing AV.",https://github.com/plackyhacker/Shellcode-Injection-Techniques,['shellcode'],1,2021-10-20T06:58:18+0000,89,143,C#,22,[]
School-Exploits/Roblox-Exploits-All-Scripts,None,https://github.com/School-Exploits/Roblox-Exploits-All-Scripts,['exploit'],1,2021-10-20T15:33:40+0000,2,0,,0,[]
musergi/CVE-2021-3156,None,https://github.com/musergi/CVE-2021-3156,['cve-2 OR cve_2'],1,2021-10-20T08:05:47+0000,2,1,C,0,['CVE-2021-3156']
in-future-world/GH-Hacking-Tools-Kit,"Ethical and Unethical Hacking tools Kit (Perfectly arranged) with all important tools and books of hacking. More than 𝟏,𝟓𝟔𝟎 tools are included in this Kit. Tools, Practice Books, Source code and etc. Created by Professional  Hacker Prant Keshari.",https://github.com/in-future-world/GH-Hacking-Tools-Kit,['exploit'],1,2021-10-20T17:14:02+0000,11488,4,,1,[]
PorryDepTrai/exploit,None,https://github.com/PorryDepTrai/exploit,['exploit'],1,2021-10-20T10:04:55+0000,217,0,Lua,0,[]
mousepad01/python_binary_exploit_utilites,My own collection of usual functions that I use during binary exploitation training,https://github.com/mousepad01/python_binary_exploit_utilites,['exploit'],1,2021-10-20T14:59:43+0000,31,1,Python,0,[]
nop-tech/learning-resources,"Collection of resources for learning pentesting, exploit development, obfuscation & much more.",https://github.com/nop-tech/learning-resources,['exploit'],1,2021-10-20T07:57:40+0000,25,1,,0,[]
Dani-Hacker/EXPLOITER,This is the simple bot in discord that resembles lords mobile,https://github.com/Dani-Hacker/EXPLOITER,['exploit'],1,2021-10-20T12:39:07+0000,192,0,Python,1,[]
fernandopaezmartin/SAD_2021--Vulnerabilidades---Metasploit,None,https://github.com/fernandopaezmartin/SAD_2021--Vulnerabilidades---Metasploit,['metasploit module OR payload'],1,2021-10-20T14:51:21+0000,7109,0,,0,[]
sergiopicascia/thesis,"Exploitation of Lyrics, Music and Vocals in Multimodal Song Classification Systems",https://github.com/sergiopicascia/thesis,['exploit'],1,2021-10-20T08:00:55+0000,124623,0,Jupyter Notebook,0,[]
vvinoth/HTBCustomExploits,HackTheBox Custom Exploits,https://github.com/vvinoth/HTBCustomExploits,['exploit'],1,2021-10-20T13:57:16+0000,21,0,Python,0,[]
Phoenixthrush/phoenixsploit,my own metasploit ig in python (debian/ arch based linux distros),https://github.com/Phoenixthrush/phoenixsploit,['metasploit module OR payload'],1,2021-10-20T11:26:53+0000,97,1,Python,0,[]
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-10-20T01:38:07+0000,2245,66,JavaScript,111,[]
in-future-world/Hacking-Tools-Pack,"Trojan Rat Builder(310), Ransomware Builder(17), Crypter(72), Miner(9), Worm(8), Botnet(25), Virus Builder(9), Binder(25), Exploit(7), Keylogger & Stealer(40), Proxy Tool(9), Spoofer(11),Fake program & Sample Virus(64),Other & Tools(16). Around 610 tools, ",https://github.com/in-future-world/Hacking-Tools-Pack,['exploit'],1,2021-10-20T17:15:05+0000,2455,18,,4,[]
llkbkh/DriverRead-Windows,采用ShellCode方式注入内核，驱动有，读写，注入，申请内存，绘制等基本功能，目前未被反作弊发现。,https://github.com/llkbkh/DriverRead-Windows,['shellcode'],1,2021-10-20T01:29:01+0000,12371,2,C++,0,[]
Symbux/Turbo,"Turbo is a powerful command engine using internal event scheduling, dependency injection, and ORM for creating scalable and powerful REST API / WebSocket based platforms.",https://github.com/Symbux/Turbo,['command injection'],1,2021-10-20T00:41:52+0000,199,0,TypeScript,0,[]
NULLHE4D/kzexploits,A collection of exploit scripts and payloads I've written while learning reverse engineering (for reference).,https://github.com/NULLHE4D/kzexploits,['exploit'],1,2021-10-20T10:04:53+0000,1,0,Python,0,[]
HxDDD/CVE-PoC,CVE PoC Test,https://github.com/HxDDD/CVE-PoC,['cve poc'],1,2021-10-20T05:04:58+0000,52,0,,0,[]
Pen-Test3rs/binary_exploits_tasks_public,None,https://github.com/Pen-Test3rs/binary_exploits_tasks_public,['exploit'],1,2021-10-20T17:16:38+0000,966,0,C,0,[]
Exh2021108/Exploits-X-Bedwars-Script,None,https://github.com/Exh2021108/Exploits-X-Bedwars-Script,['exploit'],1,2021-10-20T09:22:09+0000,1,0,,0,[]
TheBoinkner/AccountRecoveryForWindows,Allows you to gain to recover windows accounts via the ease of access cmd swap exploit with ease,https://github.com/TheBoinkner/AccountRecoveryForWindows,['exploit'],1,2021-10-20T13:32:59+0000,5,0,C#,0,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2021-10-20T13:14:16+0000,21879,6054,JavaScript,1445,[]
cloudbyteelias/CVE-2021-41773,CVE-2021-41773 Docker lab,https://github.com/cloudbyteelias/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-20T01:21:34+0000,0,0,Dockerfile,1,['CVE-2021-41773']
cocomelonc/2021-10-20-buffer-overflow-1,Classic stack buffer overflow exploitation,https://github.com/cocomelonc/2021-10-20-buffer-overflow-1,['exploit'],1,2021-10-20T14:52:26+0000,0,0,Python,0,[]
BincangSiber/CVE-2021-41773,None,https://github.com/BincangSiber/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-20T15:14:49+0000,0,0,Shell,0,['CVE-2021-41773']
sb475/exploitsuggester.com,None,https://github.com/sb475/exploitsuggester.com,['exploit'],1,2021-10-20T14:30:27+0000,0,0,,0,[]
daem0nc0re/macOS_ARM64_Shellcode,ARM64 macOS assembly program for null-byte free shellcode,https://github.com/daem0nc0re/macOS_ARM64_Shellcode,['shellcode'],1,2021-10-20T12:44:03+0000,0,0,Assembly,1,[]
AyamotoKohei/os-command-injection,None,https://github.com/AyamotoKohei/os-command-injection,['command injection'],1,2021-10-20T12:18:13+0000,0,0,Dockerfile,0,[]
ItsFadinG/CVE-2018-6574,None,https://github.com/ItsFadinG/CVE-2018-6574,['cve-2 OR cve_2'],1,2021-10-20T12:13:50+0000,0,0,Go,0,['CVE-2018-6574']
robotserves/CVE-2021-40449-Exploit,None,https://github.com/robotserves/CVE-2021-40449-Exploit,"['cve-2 OR cve_2', 'exploit']",2,2021-10-20T12:26:49+0000,0,0,C++,0,['CVE-2021-40449']
ZU1310/RCET-MINOR-PROJECT,LOGIN PAGE FOR GMART,https://github.com/ZU1310/RCET-MINOR-PROJECT,['rce'],1,2021-10-20T11:48:54+0000,0,0,CSS,0,[]
qwutony/CVE-2021-41773,None,https://github.com/qwutony/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-20T11:27:12+0000,0,0,,0,['CVE-2021-41773']
JUICY00000/Vindicator,Advanced Undetectable Loader Using Fibers [With a Pro Version] ,https://github.com/JUICY00000/Vindicator,['shellcode'],1,2021-10-20T11:31:43+0000,16,0,C++,0,[]
dombg1337/Exploit_Templates,Just some useful helper templates,https://github.com/dombg1337/Exploit_Templates,['exploit'],1,2021-10-20T10:31:08+0000,0,0,Python,0,[]
KaLendsi/CVE-2021-40449-Exploit,windows 10 14393 LPE,https://github.com/KaLendsi/CVE-2021-40449-Exploit,"['cve-2 OR cve_2', 'exploit']",2,2021-10-20T09:29:17+0000,1965,1,C++,0,['CVE-2021-40449']
HetuLib/dedecms_5.8.1_RCE,dedecms_5.8.1代码执行漏洞,https://github.com/HetuLib/dedecms_5.8.1_RCE,['rce'],1,2021-10-20T09:12:50+0000,0,0,Python,0,[]
Henry4E36/dedecms_5.8.1_RCE,dedecms_5.8.1代码执行漏洞,https://github.com/Henry4E36/dedecms_5.8.1_RCE,['rce'],1,2021-10-20T09:18:33+0000,0,2,Python,0,[]
Axelle-Donot/Sys_Exploite,None,https://github.com/Axelle-Donot/Sys_Exploite,['exploit'],1,2021-10-20T08:26:21+0000,0,0,C,0,[]
ConMiko/CVE-2021-31166-exploit,Just a simple CVE-2021-31166 exploit tool,https://github.com/ConMiko/CVE-2021-31166-exploit,"['cve-2 OR cve_2', 'exploit']",2,2021-10-20T07:50:52+0000,0,1,,0,['CVE-2021-31166']
adwait1-G/bof-and-exploits,Repo consisting of all lab exercises of a workshop I conducted on BOF and exploits in Cisco SecCon 2021.,https://github.com/adwait1-G/bof-and-exploits,['exploit'],1,2021-10-20T07:44:19+0000,0,0,Python,0,[]
Bubleh21/CVE-2021-3156,CVE-2021-3156 exploit,https://github.com/Bubleh21/CVE-2021-3156,"['cve-2 OR cve_2', 'exploit']",2,2021-10-20T07:48:38+0000,11,0,C,0,['CVE-2021-3156']
duongletrieu/Apple-HTML-Exploiter,Crash Apple Device (s) with simple HTML codes. First check if the device that user use is A Macbook or Iphone. Then launch the attack.,https://github.com/duongletrieu/Apple-HTML-Exploiter,['exploit'],1,2021-10-20T07:23:20+0000,0,0,HTML,0,[]
00xData/Metasploit-Fast-Handlers,None,https://github.com/00xData/Metasploit-Fast-Handlers,['metasploit module OR payload'],1,2021-10-20T04:35:58+0000,0,0,Shell,0,[]
soumenbondhu/ML-project-using-Titenic-Data,"Logistic Regression is being used in this project . For handling the Nan values , the Group by method is being used for Filling the ‘age’ column .The correlation is being exploited by heatmap. The model has achieved 83% of training accuracy",https://github.com/soumenbondhu/ML-project-using-Titenic-Data,['exploit'],1,2021-10-20T04:03:31+0000,0,0,Jupyter Notebook,0,[]
N0el4kLs/Mylibrary,"This rep is mainly used to record and collect some articles that i've encountered in the learning process.The content includes but is not limited to CTF,Vulnerability recurrence,Vulnerability exploitation.",https://github.com/N0el4kLs/Mylibrary,['exploit'],1,2021-10-20T14:40:24+0000,2,0,,0,[]
STRT-Official/Ansploit,Android exploits made easy.,https://github.com/STRT-Official/Ansploit,['exploit'],1,2021-10-20T05:54:52+0000,8,1,Python,0,[]
ThottySploity/ThottySploity,Config files for my GitHub profile.,https://github.com/ThottySploity/ThottySploity,['sploit'],1,2021-10-20T11:27:00+0000,9,0,,1,[]
rockdiary/RCETC,None,https://github.com/rockdiary/RCETC,['rce'],1,2021-10-20T05:18:37+0000,11376,0,HTML,0,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-20T06:45:07+0000,37153,23,,14,[]
bsauce/kernel-security-learning,"Anything about kernel security.  CTF kernel pwn, kernel exploit, kernel fuzz and kernel defense paper, kernel debugging technique, kernel CVE debug.",https://github.com/bsauce/kernel-security-learning,['exploit'],1,2021-10-20T02:39:14+0000,15716,260,C,37,[]
io12/pwninit,pwninit - automate starting binary exploit challenges,https://github.com/io12/pwninit,['exploit'],1,2021-10-20T01:31:03+0000,852,243,Rust,13,[]
YasserGersy/cazador_unr,Hacking tools,https://github.com/YasserGersy/cazador_unr,"['rce', 'rce poc']",2,2021-10-20T17:09:20+0000,80898,104,,40,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-10-20T12:21:42+0000,35940,5913,Vue,1237,[]
snyk/exploit-workshop,A step by step workshop to exploit various vulnerabilities in Node.js and Java applications,https://github.com/snyk/exploit-workshop,['exploit'],1,2021-10-20T06:39:10+0000,5282,129,,77,[]
dcs4cop/xcube,"xcube is a Python package for generating and exploiting data cubes powered by xarray, dask, and zarr.",https://github.com/dcs4cop/xcube,['exploit'],1,2021-10-20T08:35:33+0000,294849,81,Python,13,[]
malwaredllc/byob,"An open-source post-exploitation framework for students, researchers and developers.",https://github.com/malwaredllc/byob,['exploit'],1,2021-10-20T01:50:14+0000,40074,6777,Python,1622,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-10-20T01:36:31+0000,2759592,353,,53,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-20T00:16:56+0000,157662,252,Ruby,77,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-10-20T11:35:05+0000,72769,10227,Jupyter Notebook,1751,[]
orleven/Tentacle,"Tentacle is a POC vulnerability verification and exploit framework. It supports free extension of exploits and uses POC scripts. It supports calls to zoomeye, fofa, shodan and other APIs to perform bulk vulnerability verification for multiple targets.",https://github.com/orleven/Tentacle,"['exploit', 'vulnerability poc']",2,2021-10-20T11:16:24+0000,228923,312,Python,114,[]
kangarko/Confiscate,"Discover duplication glitches, abusive staff giving items, x-ray or simply poor server economy.",https://github.com/kangarko/Confiscate,['exploit'],1,2021-10-20T16:33:27+0000,85,30,,8,[]
tijme/angularjs-csti-scanner,Automated client-side template injection (sandbox escape/bypass) detection for AngularJS v1.x.,https://github.com/tijme/angularjs-csti-scanner,['exploit'],1,2021-10-20T15:19:57+0000,101424,234,Python,80,[]
